"","Player","FGP_1997","FGP_1998","FGP_1999","FGP_2000","FGP_2001","FGP_2002","FGP_2003","FGP_2004","FGP_2005","FGP_2006","FGP_2007","FGP_2008","FGP_2009","FGP_2010","FGP_2011","FGP_2012","FGP_2013","FGP_2014","FGP_2015","FGP_2016"
"427","Horace Grant",0.515107913669065,0.458576429404901,0.434210526315789,0.444073455759599,0.462214411247803,0.512621359223301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","Hot Rod Williams",0.490384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","Howard Eisley",0.451298701298701,0.441233140655106,0.445859872611465,0.417777777777778,0.392592592592593,NA,0.417197452229299,0.368070953436807,0.397530864197531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","Hubert Davis",NA,0.45632333767927,0.438287153652393,0.467672413793103,0.452655889145497,0.447852760736196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","Ian Mahinmi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546218487394958,0.452887537993921,NA,0.55188679245283,0.589285714285714
"432","Ike Diogu",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523952095808383,0.477443609022556,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","Iman Shumpert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400749063670412,0.396363636363636,0.378099173553719,0.409766454352442,0.373770491803279
"434","Ime Udoka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.461089494163424,0.424,0.383275261324042,NA,NA,NA,NA,NA,NA,NA
"435","Ira Newble",NA,NA,NA,NA,NA,0.498098859315589,0.494646680942184,0.391304347826087,0.429245283018868,NA,NA,0.436781609195402,NA,NA,NA,NA,NA,NA,NA,NA
"436","Isaac Austin",0.502347417840376,0.466130884041332,0.408388520971302,0.428977272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","Isaiah Canaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386243386243386,0.3601108033241
"438","Isaiah Rider",0.463886063072228,0.423195084485407,0.411570247933884,0.41884328358209,0.425847457627119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","Isaiah Thomas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448336252189142,0.439903846153846,0.452554744525547,0.420326223337516,0.427641099855282
"440","Ish Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352201257861635,0.423487544483986,0.389645776566757,0.410548086866598
"441","Ivan Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512727272727273,0.519662921348315,NA,NA,NA
"442","J.J. Barea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44165170556553,0.44022770398482,0.439137134052388,0.399521531100478,0.41688654353562,0.38719512195122,0.419776119402985,0.445850914205345
"443","J.J. Hickson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515463917525773,0.553639846743295,0.458333333333333,0.466836734693878,0.561827956989247,0.507645259938838,0.474945533769063,0.516129032258065
"444","J.J. Redick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391304347826087,0.439421338155515,0.440715883668904,0.424657534246575,0.434090909090909,0.454773869346734,0.476545842217484,0.479545454545455
"445","J.R. Bremer",NA,NA,NA,NA,NA,NA,0.368534482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","J.R. Reid",NA,0.459119496855346,0.476534296028881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","J.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,0.394385026737968,0.39344262295082,0.440993788819876,0.461424332344214,0.446315789473684,0.41432720232333,0.434948979591837,0.407407407407407,0.421937550040032,0.414659685863874,0.417218543046358,0.415294117647059
"448","Jabari Parker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490494296577947,0.492769744160178
"449","Jackie Butler",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.544186046511628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","Jackson Vroman",NA,NA,NA,NA,NA,NA,NA,NA,0.412060301507538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","Jacque Vaughn",NA,NA,NA,0.416030534351145,0.432569974554707,0.470319634703196,0.447688564476886,0.386281588447653,0.449230769230769,0.436734693877551,NA,0.42756183745583,NA,NA,NA,NA,NA,NA,NA,NA
"452","Jae Crowder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384196185286104,0.439189189189189,0.420183486238532,0.44280442804428
"453","Jahidi White",NA,NA,NA,0.506666666666667,0.497549019607843,0.537634408602151,NA,0.521052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","Jahlil Okafor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508322663252241
"455","JaKarr Sampson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421965317919075,0.441640378548896
"456","Jake Tsakalidis",NA,NA,NA,NA,0.469767441860465,0.475,NA,NA,NA,0.606060606060606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","Jake Voskuhl",NA,NA,NA,NA,NA,0.55440414507772,NA,0.506666666666667,NA,0.436781609195402,0.474509803921569,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","Jalen Rose",0.456233421750663,0.477759472817133,0.403225806451613,0.470735785953177,0.456521739130435,0.454732510288066,0.40555906506633,0.402310924369748,0.454702329594478,0.423357664233577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","Jamaal Magloire",NA,NA,NA,NA,0.450184501845018,0.550724637681159,0.480314960629921,0.473423980222497,NA,0.466666666666667,0.50379746835443,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","Jamaal Tinsley",NA,NA,NA,NA,NA,0.380263157894737,0.39568345323741,0.413513513513514,0.417624521072797,0.409326424870466,0.389201349831271,0.380129589632829,NA,NA,NA,NA,NA,NA,NA,NA
"461","Jamal Crawford",NA,NA,NA,NA,0.351973684210526,NA,0.413366336633663,0.386191198786039,0.398359161349134,0.416382252559727,0.399548532731377,0.409777138749101,0.409980430528376,0.448868778280543,0.421052631578947,0.383989145183175,0.437992125984252,0.416419386745796,0.395709177592372,0.403620873269436
"462","Jamal Mashburn",0.38492597577389,0.435008665511265,0.451178451178451,0.444732297063903,0.412824207492795,0.407258064516129,0.422446406052963,0.391959798994975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","Jamario Moon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485217391304348,0.468354430379747,0.461538461538462,0.407258064516129,NA,NA,NA,NA,NA
"464","Jameer Nelson",NA,NA,NA,NA,NA,NA,NA,NA,0.455414012738854,0.482614742698192,0.429714285714286,0.469320066334992,0.502824858757062,0.449008498583569,0.446300715990453,0.427392739273927,0.392307692307692,0.393574297188755,0.406746031746032,0.368078175895765
"465","James Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412698412698413,0.430962343096234,NA,NA
"466","James Ennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.408906882591093,0.47787610619469
"467","James Harden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403114186851211,0.435672514619883,0.491255961844197,0.43754674644727,0.455601659751037,0.440136054421769,0.439084724799011
"468","James Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455696202531646,0.44980694980695,0.413427561837456,0.464285714285714,0.589108910891089,0.475
"469","James Jones",NA,NA,NA,NA,NA,NA,NA,NA,0.39622641509434,0.418244406196213,0.368181818181818,0.437308868501529,NA,NA,0.421965317919075,NA,NA,NA,NA,NA
"470","James Posey",NA,NA,NA,0.42910447761194,0.411864406779661,0.376358695652174,0.410904255319149,0.477922077922078,0.356741573033708,0.40253164556962,0.430555555555556,0.417874396135266,0.412213740458015,0.365217391304348,NA,NA,NA,NA,NA,NA
"471","James Robinson",0.406639004149378,0.389221556886228,0.362162162162162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","James Singleton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529411764705882,0.381889763779528,NA,NA,NA,NA,NA,NA
"473","Jamie Feick",0.356687898089172,NA,0.5,0.42789598108747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","JaMychal Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464646464646465
"475","Jan Vesely",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.536697247706422,NA,0.514450867052023,NA,NA
"476","Jannero Pargo",NA,NA,NA,NA,NA,NA,NA,0.407035175879397,NA,0.373287671232877,0.408959537572254,0.389570552147239,NA,0.346456692913386,NA,0.41501976284585,0.367924528301887,NA,NA,NA
"477","Jared Dudley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468390804597701,0.47719298245614,0.459183673469388,0.476947535771065,0.485225505443235,0.467862481315396,0.438478747203579,0.468085106382979,0.478439425051335
"478","Jared Jeffries",NA,NA,NA,NA,NA,NA,NA,0.377398720682303,0.467741935483871,0.450602409638554,NA,0.4,0.43956043956044,0.439490445859873,NA,NA,NA,NA,NA,NA
"479","Jared Sullinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493333333333333,0.42714126807564,0.439265536723164,0.435483870967742
"480","Jaren Jackson",0.407294832826748,0.394495412844037,0.380281690140845,0.381147540983607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Jarrett Jack",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441588785046729,0.453900709219858,0.430645161290323,0.452520515826495,0.481371087928465,0.408163265306122,0.456260720411664,0.451575262543757,0.40974212034384,0.439412484700122,0.391061452513966
"482","Jarron Collins",NA,NA,NA,NA,NA,0.46064139941691,NA,0.498305084745763,NA,0.460714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","Jarvis Hayes",NA,NA,NA,NA,NA,NA,NA,0.4,0.388679245283019,NA,0.41025641025641,0.430555555555556,0.445407279029463,0.420731707317073,NA,NA,NA,NA,NA,NA
"484","Jason Caffey",0.532467532467532,0.484978540772532,0.444043321299639,0.478518518518519,0.487738419618529,NA,0.455645161290323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","Jason Collier",NA,NA,NA,NA,NA,NA,NA,NA,0.462765957446808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","Jason Collins",NA,NA,NA,NA,NA,0.420863309352518,0.414201183431953,0.424479166666667,0.412416851441242,0.396946564885496,NA,0.469026548672566,NA,NA,NA,NA,NA,NA,NA,NA
"487","Jason Hart",NA,NA,NA,NA,NA,NA,NA,NA,0.448516579406632,NA,0.446428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","Jason Kapono",NA,NA,NA,NA,NA,NA,NA,NA,0.400894187779434,NA,0.493783303730018,0.487951807228916,0.432119205298013,0.418604651162791,NA,NA,NA,NA,NA,NA
"489","Jason Kidd",0.402646502835539,0.415599534342258,0.444126074498567,0.409356725146199,0.411121239744758,0.39103690685413,0.413987138263666,0.383733055265902,0.39766081871345,0.404419889502762,0.406387665198238,0.384615384615385,0.415857605177994,0.423248882265276,0.360738255033557,NA,0.371638141809291,NA,NA,NA
"490","Jason Maxiell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.538116591928251,0.575,0.510843373493976,NA,0.477806788511749,0.446389496717724,NA,NA,NA
"491","Jason Richardson",NA,NA,NA,NA,NA,0.425688073394495,0.409991386735573,0.438473520249221,0.445906432748538,0.445757997218359,0.416893732970027,0.44141689373297,0.47741273100616,0.473947895791583,0.446969696969697,0.407718120805369,0.401785714285714,NA,NA,NA
"492","Jason Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454838709677419,NA,NA,0.44299674267101,0.520114942528736,0.489736070381232,0.464539007092199,0.434121621621622,0.485089463220676
"493","Jason Terry",NA,NA,NA,0.415,0.435991221653255,0.429860541427399,0.427695004382121,0.417224080267559,0.500672947510094,0.469517743403094,0.483537158984008,0.467261904761905,0.463184931506849,0.438040345821326,0.45096241979835,0.430120481927711,0.433641975308642,NA,0.42152466367713,0.401595744680851
"494","Jason Thompson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496513249651325,0.471938775510204,0.50749063670412,0.534988713318284,0.502013422818792,0.506048387096774,0.469626168224299,0.481481481481481
"495","Jason Williams",NA,NA,0.374392220421394,0.373072970195272,0.407246376811594,0.381725888324873,0.387660069848661,0.406732117812062,0.41304347826087,0.442244224422442,0.413005272407733,0.383636363636364,NA,0.443661971830986,NA,NA,NA,NA,NA,NA
"496","JaVale McGee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493540051679587,0.50814332247557,0.549668874172185,0.556159420289855,0.574952561669829,NA,NA,NA
"497","Javaris Crittenton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420600858369099,0.459649122807018,NA,NA,NA,NA,NA,NA,NA
"498","Jay Williams",NA,NA,NA,NA,NA,NA,0.398540145985401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Jayson Williams",0.409259259259259,0.497674418604651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","Jeff Adrien",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA
"501","Jeff Ayres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580459770114943,NA,NA
"502","Jeff Foster",NA,NA,NA,NA,0.469483568075117,0.449238578680203,NA,0.544198895027624,0.518518518518518,0.552,0.469230769230769,0.549597855227882,0.501416430594901,NA,NA,NA,NA,NA,NA,NA
"503","Jeff Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427236315086782,0.445692883895131,0.453271028037383,0.448780487804878,NA,0.466501240694789,0.411614005123826,0.430196483971044,0.429611650485437
"504","Jeff Hornacek",0.482476635514019,0.481884057971014,0.476614699331849,0.491758241758242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Jeff McInnis",NA,NA,NA,NA,0.463022508038585,0.413024085637823,0.444444444444444,0.447121820615797,0.412021857923497,NA,NA,0.433734939759036,NA,NA,NA,NA,NA,NA,NA,NA
"506","Jeff Teague",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4375,0.476190476190476,0.450718685831622,0.438461538461538,0.459977452085682,0.439271255060729
"507","Jeffery Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431077694235589,NA,NA,NA
"508","Jelani McCoy",NA,NA,NA,0.576271186440678,0.522727272727273,NA,0.491139240506329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Jerami Grant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352272727272727,0.419031719532554
"510","Jeremy Evans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52710843373494,NA,NA
"511","Jeremy Lamb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431855500821018,0.416,0.450980392156863
"512","Jeremy Lin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.446475195822454,0.441471571906354,0.445619335347432,0.423547400611621,0.412087912087912
"513","Jeremy Pargo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396,NA,NA,NA
"514","Jerian Grant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39386189258312
"515","Jermaine O'Neal",NA,0.484848484848485,NA,0.486486486486487,0.465437788018433,0.479258605472198,0.484126984126984,0.434285714285714,0.451990632318501,0.472049689440994,0.436459246275197,0.439453125,0.474025974025974,0.528859060402685,NA,NA,0.482479784366577,0.504032258064516,NA,NA
"516","Jermaine Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479591836734694,NA,NA,NA,NA,NA
"517","Jerome Allen",0.352941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Jerome James",NA,NA,NA,NA,NA,0.490842490842491,0.478448275862069,0.498069498069498,0.508771929824561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Jerome Kersey",0.432071269487751,NA,NA,0.412429378531073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Jerome Williams",NA,0.524305555555556,0.5,0.56359649122807,0.462585034013605,0.489690721649485,0.499065420560748,0.470238095238095,0.502057613168724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Jerry Stackhouse",0.407492354740061,0.434871794871795,0.370901639344262,0.427781617138908,0.401660612350804,0.397270659590599,0.408825978351374,0.398753894080997,0.413897280966767,0.401326699834163,0.428134556574924,0.404942965779468,NA,0.408227848101266,NA,NA,NA,NA,NA,NA
"522","Jerryd Bayless",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41407867494824,0.421663442940039,0.423913043478261,0.418679549114332,0.40194489465154,0.426356589147287,0.423340961098398
"523","Jim Jackson",0.431486880466472,0.429990966576332,0.410810810810811,0.410526315789474,0.378164556962025,0.442379182156134,0.441558441558442,0.424444444444444,0.426116838487972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Jim McIlvaine",0.471014492753623,0.452914798206278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Jimmer Fredette",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385650224215247,0.420537897310513,0.47136563876652,NA,NA
"526","Jimmy Butler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466796875,0.396825396825397,0.461622807017544,0.454106280193237
"527","Jiri Welsch",NA,NA,NA,NA,NA,NA,NA,0.428104575163399,0.401617250673854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Joakim Noah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482288828337875,0.556451612903226,0.503846153846154,0.524875621890547,0.508163265306122,0.480952380952381,0.475,0.444964871194379,NA
"529","Jodie Meeks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388059701492537,0.424561403508772,0.408993576017131,0.386792452830189,0.463004484304933,0.415730337078652,NA
"530","Joe Alexander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416326530612245,NA,NA,NA,NA,NA,NA,NA
"531","Joe Dumars*",0.44,0.415929203539823,0.411428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Joe Ingles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415254237288136,0.426116838487972
"533","Joe Johnson",NA,NA,NA,NA,NA,0.429794520547945,0.396984924623116,0.429899302865995,0.461407972858355,0.453046594982079,0.470588235294118,0.432197728790915,0.436619718309859,0.458152958152958,0.442721791559001,0.454350161117078,0.423003802281369,0.453831041257367,0.435121951219512,0.438882421420256
"534","Joe Kleine",0.405882352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Joe Smith",0.453982985305491,0.433644859813084,0.4272030651341,0.463884430176565,0.402614379084967,0.51118760757315,0.460365853658537,0.439265536723164,0.513687600644122,0.475409836065574,0.448637316561845,0.477794793261868,0.468468468468468,NA,NA,NA,NA,NA,NA,NA
"536","Joel Przybilla",NA,NA,NA,NA,NA,NA,NA,NA,0.597597597597598,0.548117154811716,NA,0.576,0.62453531598513,NA,NA,NA,NA,NA,NA,NA
"537","Joey Graham",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478260869565217,0.494845360824742,NA,0.48125,0.51980198019802,NA,NA,NA,NA,NA,NA
"538","Joffrey Lauvergne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513157894736842
"539","Johan Petro",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.515981735159817,0.419134396355353,0.414772727272727,NA,0.444827586206897,0.419230769230769,NA,NA,NA,NA
"540","John Amaechi",NA,NA,NA,0.437142857142857,0.400337837837838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","John Crotty",NA,NA,0.411290322580645,0.422310756972112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","John Henson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482142857142857,0.538341158059468,0.566473988439306,0.563573883161512
"543","John Jenkins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445578231292517,NA,NA,0.44375
"544","John Lucas III",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399441340782123,0.38622754491018,NA,NA,NA
"545","John Salmons",NA,NA,NA,NA,NA,NA,NA,0.387019230769231,NA,0.420345489443378,0.456479690522244,0.476846057571965,0.472095150960659,0.440968718466196,0.415367483296214,0.408695652173913,0.398692810457516,0.36319612590799,NA,NA
"546","John Starks",0.43107476635514,0.392819429778247,0.369505494505495,0.374538745387454,0.397959183673469,0.367741935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","John Stockton*",0.548089591567852,0.528375733855186,0.48780487804878,0.500689655172414,0.50384024577573,0.51741935483871,0.4828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","John Thomas",NA,0.486725663716814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","John Wall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.409465020576132,0.422818791946309,0.440816326530612,0.433059087509349,0.445111492281304,0.424017790956264
"550","John Wallace",0.516949152542373,0.478038815117467,0.432203389830508,0.466867469879518,0.423728813559322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Johnny Newman",0.449725776965265,0.430538172715895,0.422310756972112,0.446227929373997,0.418705035971223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Jon Barry",0.40650406504065,NA,NA,0.465317919075145,0.403921568627451,0.488505747126437,0.450471698113208,0.404040404040404,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Jon Leuer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491869918699187,0.443223443223443,0.48068669527897
"554","Jonas Jerebko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.480928689883914,NA,0.467991169977925,0.449367088607595,NA,0.445910290237467,0.412587412587413
"555","Jonas Valanciunas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557377049180328,0.531065088757396,0.572085889570552,0.565298507462687
"556","Jonathan Bender",NA,NA,NA,NA,NA,0.430434782608696,0.440944881889764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Jonathon Simmons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504132231404959
"558","Jonny Flynn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417016806722689,0.364864864864865,NA,NA,NA,NA,NA
"559","Jordan Clarkson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447986577181208,0.432604735883424
"560","Jordan Crawford",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384,0.400229357798165,0.415172413793103,0.41497461928934,NA,NA
"561","Jordan Farmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421768707482993,0.461172741679873,0.390776699029126,0.43495145631068,0.391705069124424,0.466666666666667,NA,0.414835164835165,NA,NA
"562","Jordan Hamilton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390957446808511,NA,NA
"563","Jordan Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492537313432836,0.491477272727273,0.496969696969697,NA,0.5489443378119,0.459459459459459,0.506375227686703
"564","Jorge Garbajosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419659735349716,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","Jose Calderon",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423076923076923,0.520792079207921,0.519094766619519,0.496894409937888,0.482394366197183,0.439597315436242,0.457023060796646,0.491338582677165,0.455882352941176,0.415254237288136,0.459340659340659
"566","Josh Boone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548387096774194,0.52803738317757,0.524663677130045,NA,NA,NA,NA,NA,NA
"567","Josh Childress",NA,NA,NA,NA,NA,NA,NA,NA,0.470404984423676,0.551587301587302,0.503861003861004,0.570680628272251,NA,NA,0.565420560747664,NA,NA,NA,NA,NA
"568","Josh Howard",NA,NA,NA,NA,NA,NA,NA,0.430451127819549,0.475409836065574,0.471063257065949,0.458604651162791,0.454691259021652,0.450830140485313,0.404639175257732,NA,0.398891966759003,NA,NA,NA,NA
"569","Josh McRoberts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546632124352332,NA,0.454810495626822,0.436395759717314,NA,NA
"570","Josh Powell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46031746031746,0.443514644351464,NA,NA,NA,NA,NA,NA,NA
"571","Josh Richardson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452205882352941
