Season,Player,Age,Pos,Tm,GP,G,A,PTS,PlusMinus,PIM,EV,PP,SH,GW,EV,PP,SH,S,SP,TOI 
2006,Rob Scuderi,28,PIT,D,78,1,10,11,3,28,1,0,0,0,9,0,1,31,3.2,1467
2006,Ryan Shannon,23,ANA,RW,53,2,9,11,-2,10,2,0,0,0,9,0,0,77,2.6,564
2006,Karlis Skrastins,32,COL,D,68,0,11,11,0,30,0,0,0,0,11,0,0,65,0,1443
2006,Jason Smith,33,EDM,D,82,2,9,11,-13,103,2,0,0,1,9,0,0,61,3.3,1733
2006,Patrik Stefan,26,DAL,C,41,5,6,11,5,10,4,0,1,1,6,0,0,41,12.2,501
2006,Andrew Alberts,25,BOS,D,76,0,10,10,-15,124,0,0,0,0,9,1,0,41,0,1495
2006,Shawn Bates,31,NYI,C,48,4,6,10,13,34,3,0,1,0,6,0,0,50,8,601
2006,Steve Begin,28,MTL,LW,52,5,5,10,-6,46,5,0,0,0,3,0,2,64,7.8,619
2006,David Booth,22,FLA,LW,48,3,7,10,0,12,3,0,0,1,7,0,0,86,3.5,459
2006,Kevin Dallman,25,LAK,D,53,1,9,10,-13,12,1,0,0,0,6,3,0,76,1.3,678
2006,Garnet Exelby,25,ATL,D,58,2,8,10,2,56,1,0,1,0,8,0,0,57,3.5,1044
2006,Patrick Fischer,31,PHX,C,27,4,6,10,0,24,4,0,0,1,6,0,0,32,12.5,293
2006,Matt Greene,23,EDM,D,78,1,9,10,-22,109,1,0,0,0,7,1,1,52,1.9,1373
2006,Bret Hedican,36,CAR,D,50,0,10,10,-8,36,0,0,0,0,6,4,0,44,0,998
2006,Dan Hinote,30,STL,RW,41,5,5,10,-8,23,5,0,0,1,3,0,2,37,13.5,536
2006,Aaron Johnson,23,CBJ,D,61,3,7,10,-9,38,3,0,0,0,6,1,0,52,5.8,776
2006,Jakub Klepis,22,WSH,C,41,3,7,10,-2,28,3,0,0,0,4,3,0,38,7.9,408
2006,Joel Kwiatkowski,29,TOT,D,42,5,5,10,-6,20,4,1,0,2,3,2,0,46,10.9,412
2006,Erik Rasmussen,29,NJD,C,71,3,7,10,-3,25,3,0,0,0,7,0,0,80,3.8,672
2006,Ladislav Smid,20,EDM,D,77,3,7,10,-16,37,3,0,0,0,6,1,0,53,5.7,1481
2006,Niclas Wallin,31,CAR,D,67,2,8,10,-2,48,2,0,0,0,8,0,0,76,2.6,1242
2006,Rhett Warrener,31,CGY,D,62,4,6,10,6,67,2,1,1,1,5,0,1,31,12.9,1062
2006,Duvie Westcott,29,CBJ,D,23,4,6,10,-13,18,2,2,0,1,2,4,0,34,11.8,509
2006,James Wisniewski,22,CHI,D,50,2,8,10,3,39,2,0,0,0,7,1,0,55,3.6,950
2006,Alexandre Burrows,25,VAN,LW,81,3,6,9,-7,93,3,0,0,1,5,1,0,70,4.3,927
2006,Gregory Campbell,23,FLA,C,79,6,3,9,-10,66,5,0,1,0,3,0,0,103,5.8,835
2006,Derian Hatcher,34,PHI,D,82,3,6,9,-24,67,0,3,0,1,5,1,0,81,3.7,1941
2006,Jan Hejda,28,EDM,D,39,1,8,9,-6,20,1,0,0,1,8,0,0,33,3,795
2006,Andreas Karlsson,31,TBL,C,53,3,6,9,-4,12,3,0,0,1,5,1,0,25,12,446
2006,Steve Montador,27,FLA,D,72,1,8,9,1,119,1,0,0,0,7,1,0,88,1.1,946
2006,Geoff Platt,21,CBJ,C,26,4,5,9,1,10,4,0,0,0,4,1,0,40,10,262
2006,Mike Rupp,27,NJD,RW,76,6,3,9,-10,92,6,0,0,1,2,1,0,60,10,490
2006,Jeff Tambellini,22,NYI,LW,23,2,7,9,6,6,2,0,0,0,7,0,0,20,10,166
2006,Nick Tarnasky,22,TBL,C,77,5,4,9,-6,80,5,0,0,1,4,0,0,41,12.2,500
2006,Shawn Thornton,29,ANA,LW,48,2,7,9,3,88,2,0,0,0,6,1,0,60,3.3,405
2006,Jordin Tootoo,23,NSH,RW,65,3,6,9,-11,116,3,0,0,0,6,0,0,77,3.9,546
2006,Mike Weaver,28,LAK,D,39,3,6,9,-4,16,2,1,0,1,6,0,0,22,13.6,598
2006,Brad Winchester,25,EDM,LW,59,4,5,9,-10,86,4,0,0,0,5,0,0,66,6.1,476
2006,Cam Barker,20,CHI,D,35,1,7,8,-12,44,0,1,0,0,2,5,0,38,2.6,676
2006,Mathieu Dandenault,30,MTL,D,68,2,6,8,-8,40,2,0,0,0,6,0,0,54,3.7,1096
2006,Joe DiPenta,27,ANA,D,76,2,6,8,1,48,2,0,0,1,6,0,0,33,6.1,924
2006,Jim Dowd,38,NJD,C,66,4,4,8,-5,20,3,0,1,1,3,0,1,44,9.1,547
2006,Tomas Fleischmann,22,WSH,C,29,4,4,8,-6,8,3,1,0,1,4,0,0,52,7.7,337
2006,Denis Hamel,29,TOT,LW,53,5,3,8,0,10,5,0,0,0,3,0,0,42,11.9,322
2006,Michal Handzus,29,CHI,C,8,3,5,8,4,6,2,1,0,0,2,3,0,9,33.3,168
2006,Raitis Ivanans,28,LAK,LW,66,4,4,8,-12,140,4,0,0,0,4,0,0,37,10.8,461
2006,Frantisek Kaberle,33,CAR,D,27,2,6,8,8,20,1,1,0,1,4,2,0,33,6.1,419
2006,Trevor Letowski,29,CAR,RW,61,2,6,8,-8,18,2,0,0,0,4,1,1,69,2.9,591
2006,Freddy Meyer,26,TOT,D,60,2,6,8,-4,38,1,1,0,0,3,3,0,41,4.9,1048
2006,Aaron Miller,35,LAK,D,82,0,8,8,-14,60,0,0,0,0,7,0,1,56,0,1607
2006,Joe Nieuwendyk*,40,FLA,C,15,5,3,8,-4,4,3,2,0,2,1,2,0,30,16.7,201
2006,Lawrence Nycholat,27,TOT,D,19,2,6,8,-3,12,2,0,0,0,4,2,0,25,8,382
2006,Thomas Pock,25,NYR,D,44,4,4,8,-4,16,4,0,0,0,2,2,0,76,5.3,714
2006,Nolan Pratt,31,TBL,D,81,1,7,8,0,44,1,0,0,0,6,0,1,30,3.3,1279
2006,Dave Scatchard,30,PHX,C,46,3,5,8,-18,72,3,0,0,1,4,0,1,77,3.9,622
2006,Dennis Seidenberg,25,TOT,D,52,2,6,8,-16,18,2,0,0,0,6,0,0,83,2.4,841
2006,Ossi Vaananen,26,COL,D,74,2,6,8,6,69,2,0,0,1,6,0,0,32,6.3,1060
2006,Colin White,29,NJD,D,69,0,8,8,-8,69,0,0,0,0,8,0,0,47,0,1550
2006,Jason York,36,BOS,D,49,1,7,8,-14,32,1,0,0,0,6,0,1,27,3.7,641
2006,Greg Zanon,26,NSH,D,66,3,5,8,16,32,3,0,0,0,5,0,0,43,7,1144
2006,Matthew Barnaby,33,DAL,RW,39,1,6,7,5,127,1,0,0,0,6,0,0,22,4.5,317
2006,Brendan Bell,23,TOT,D,45,1,6,7,-11,27,0,1,0,0,5,1,0,47,2.1,616
2006,Eric Boulton,30,ATL,LW,45,3,4,7,2,49,3,0,0,0,4,0,0,42,7.1,282
2006,Daniel Carcillo,22,PHX,LW,18,4,3,7,-7,74,1,3,0,0,3,0,0,32,12.5,269
2006,Jassen Cullimore,34,CHI,D,65,1,6,7,-6,64,1,0,0,0,6,0,0,17,5.9,1058
2006,John Erskine,26,WSH,D,29,1,6,7,-13,69,1,0,0,0,4,1,1,14,7.1,523
2006,Rory Fitzpatrick,32,VAN,D,58,1,6,7,12,46,1,0,0,1,4,0,2,41,2.4,817
2006,Josh Green,29,VAN,C,57,2,5,7,0,25,2,0,0,2,4,0,1,74,2.7,650
2006,Matt Jones,23,PHX,D,45,1,6,7,-12,39,1,0,0,0,5,0,1,20,5,737
2006,John LeClair,37,PIT,LW,21,2,5,7,-2,12,1,1,0,0,5,0,0,27,7.4,249
2006,Clarke MacArthur,21,BUF,LW,19,3,4,7,4,4,3,0,0,0,4,0,0,16,18.8,169
2006,Bryan Muir,33,WSH,D,26,3,4,7,3,42,3,0,0,1,2,2,0,28,10.7,380
2006,Bryce Salvador,30,STL,D,64,2,5,7,-5,55,2,0,0,0,5,0,0,40,5,1263
2006,Pierre Turgeon,37,COL,C,17,4,3,7,-1,10,3,1,0,0,1,2,0,31,12.9,173
2006,Jim Vandermeer,26,CHI,D,46,1,6,7,-3,53,1,0,0,0,5,1,0,50,2,820
2006,Jeff Woywitka,23,STL,D,34,1,6,7,4,12,1,0,0,0,6,0,0,28,3.6,502
2006,Ryan Callahan,21,NYR,RW,14,4,2,6,5,9,4,0,0,1,2,0,0,40,10,147
2006,Bruno Gervais,22,NYI,D,51,0,6,6,-10,28,0,0,0,0,3,3,0,47,0,784
2006,Tom Gilbert,24,EDM,D,12,1,5,6,-1,0,1,0,0,0,4,1,0,13,7.7,241
2006,Dan Girardi,22,NYR,D,34,0,6,6,7,8,0,0,0,0,5,0,1,33,0,538
2006,Tim Gleason,24,CAR,D,57,2,4,6,-10,57,1,1,0,0,2,1,1,72,2.8,1076
2006,Andy Greene,24,NJD,D,23,1,5,6,-1,6,0,1,0,0,4,1,0,23,4.3,328
2006,Jarkko Immonen,24,NYR,C,14,1,5,6,-2,4,1,0,0,1,3,2,0,14,7.1,145
2006,Jason Krog,31,TOT,C,23,3,3,6,5,10,3,0,0,1,3,0,0,22,13.6,285
2006,Joel Lundqvist,24,DAL,C,36,3,3,6,-5,14,3,0,0,0,3,0,0,36,8.3,408
2006,Brooks Orpik,26,PIT,D,70,0,6,6,4,82,0,0,0,0,4,2,0,59,0,1163
2006,Ronald Petrovicky,29,PIT,RW,31,3,3,6,4,28,3,0,0,1,3,0,0,27,11.1,259
2006,Tommi Santala,27,VAN,C,30,1,5,6,0,24,1,0,0,0,5,0,0,20,5,221
2006,Kurt Sauer,26,COL,D,48,0,6,6,-3,24,0,0,0,0,5,0,1,29,0,880
2006,Wyatt Smith,29,MIN,C,61,3,3,6,-8,16,2,1,0,0,3,0,0,44,6.8,580
2006,Jeff Taffe,25,PHX,LW,17,4,2,6,-7,2,3,1,0,0,0,2,0,34,11.8,241
2006,Tim Taylor,37,TBL,C,71,1,5,6,-5,16,1,0,0,1,5,0,0,59,1.7,562
2006,Andrei Zyuzin,29,CGY,D,49,1,5,6,-2,30,1,0,0,0,5,0,0,36,2.8,677
2006,Ramzi Abid,26,NSH,LW,13,1,4,5,-3,13,1,0,0,0,4,0,0,12,8.3,141
2006,Krys Barch,26,DAL,RW,26,3,2,5,2,107,3,0,0,2,2,0,0,12,25,147
2006,Jeff Finger,27,COL,D,22,1,4,5,10,11,1,0,0,0,4,0,0,16,6.3,304
2006,Brad Isbister,29,NYR,LW,19,1,4,5,5,14,0,1,0,0,4,0,0,36,2.8,259
2006,Petr Kalus,19,BOS,RW,9,4,1,5,0,6,3,1,0,0,1,0,0,8,50,101
2006,Jordan Leopold,26,COL,D,15,2,3,5,-4,14,0,1,1,0,3,0,0,19,10.5,297
2006,Andreas Lilja,31,DET,D,57,0,5,5,6,54,0,0,0,0,5,0,0,37,0,878
2006,Craig MacDonald,29,CHI,C,25,3,2,5,-2,14,2,0,1,0,2,0,0,30,10,280
2006,Alain Nasreddine,31,PIT,D,44,1,4,5,12,18,1,0,0,0,4,0,0,29,3.4,694
2006,Michael Ryan,26,BUF,C,19,3,2,5,-8,2,2,0,1,0,2,0,0,34,8.8,260
2006,Alexei Semenov,25,FLA,D,23,0,5,5,9,28,0,0,0,0,4,1,0,23,0,285
2006,Karl Stewart,23,TOT,LW,47,2,3,5,-5,47,1,0,1,0,3,0,0,21,9.5,407
2006,Chris Thorburn,23,PIT,C,39,3,2,5,1,69,3,0,0,1,2,0,0,40,7.5,308
2006,Ole-Kristian Tollefsen,22,CBJ,D,70,2,3,5,2,123,1,1,0,0,3,0,0,39,5.1,996
2006,Matt Walker,26,STL,D,48,0,5,5,7,72,0,0,0,0,5,0,0,34,0,732
2006,Dustin Boyd,20,CGY,C,13,2,2,4,5,4,2,0,0,1,2,0,0,8,25,132
2006,Marc Chouinard,29,VAN,C,42,2,2,4,-2,10,1,1,0,0,2,0,0,15,13.3,396
2006,David Clarkson,22,NJD,RW,7,3,1,4,-1,6,1,2,0,1,1,0,0,18,16.7,119
2006,Denis Gauthier,30,PHI,D,43,0,4,4,-11,45,0,0,0,0,2,0,2,23,0,716
2006,Alexandre Giroux,25,WSH,C,9,2,2,4,-4,2,2,0,0,0,1,1,0,11,18.2,92
2006,Josh Gorges,22,TOT,D,54,1,3,4,-4,26,1,0,0,0,1,2,0,40,2.5,924
2006,Darcy Hordichuk,26,NSH,LW,53,1,3,4,-2,90,1,0,0,0,3,0,0,22,4.5,255
2006,Darius Kasparaitis,34,NYR,D,24,2,2,4,-1,30,2,0,0,0,2,0,0,9,22.2,357
2006,Antti Laaksonen,33,COL,LW,41,3,1,4,-3,16,2,0,1,0,1,0,0,43,7,438
2006,Brad May,35,TOT,LW,24,0,4,4,-1,21,0,0,0,0,4,0,0,22,0,236
2006,Marc Methot,21,CBJ,D,20,0,4,4,5,12,0,0,0,0,4,0,0,11,0,293
2006,Kris Newbury,24,TOR,C,15,2,2,4,4,26,2,0,0,0,2,0,0,30,6.7,115
2006,Steve Ott,24,DAL,C,19,0,4,4,-4,35,0,0,0,0,3,1,0,17,0,175
2006,Konstantin Pushkarev,21,LAK,RW,16,2,2,4,-2,8,2,0,0,0,2,0,0,10,20,147
2006,Jamie Rivers,31,STL,D,31,1,3,4,-7,36,0,1,0,0,2,0,1,17,5.9,440
2006,Peter Sejna,27,STL,LW,22,3,1,4,2,4,3,0,0,0,1,0,0,34,8.8,220
2006,Martin St. Pierre,23,CHI,C,14,1,3,4,-3,8,0,1,0,0,3,0,0,13,7.7,175
2006,Jussi Timonen,23,PHI,D,14,0,4,4,-10,6,0,0,0,0,4,0,0,8,0,199
2006,Oleg Tverdovsky,30,LAK,D,26,0,4,4,-10,10,0,0,0,0,2,2,0,26,0,308
2006,Bobby Allen,28,BOS,D,31,0,3,3,-1,10,0,0,0,0,2,0,1,14,0,404
2006,Nolan Baumgartner,30,TOT,D,13,0,3,3,0,21,0,0,0,0,2,1,0,8,0,176
2006,Wade Belak,30,TOR,D,65,0,3,3,-8,110,0,0,0,0,3,0,0,16,0,327
2006,Bryan Berard,29,CBJ,D,11,0,3,3,-4,8,0,0,0,0,2,1,0,22,0,209
2006,Dustin Byfuglien,21,CHI,D,9,1,2,3,-2,10,1,0,0,0,0,2,0,18,5.6,156
2006,Chris Conner,23,DAL,RW,11,1,2,3,-3,4,1,0,0,0,2,0,0,18,5.6,124
2006,Mark Eaton,29,PIT,D,35,0,3,3,-6,16,0,0,0,0,2,0,1,22,0,672
2006,Alexander Edler,20,VAN,D,22,1,2,3,3,6,1,0,0,0,2,0,0,10,10,252
2006,Eric Fehr,21,WSH,RW,14,2,1,3,3,8,2,0,0,1,1,0,0,25,8,150
2006,Mark Hartigan,29,TOT,C,12,1,2,3,1,6,0,1,0,0,0,2,0,15,6.7,129
2006,Ryan Hollweg,23,NYR,C,78,1,2,3,-11,131,1,0,0,0,2,0,0,63,1.6,643
2006,Kent Huskins,27,ANA,D,33,0,3,3,-3,14,0,0,0,0,2,1,0,16,0,464
2006,Blair Jones,20,TBL,C,20,1,2,3,0,2,1,0,0,0,2,0,0,6,16.7,115
2006,Jon Klemm,37,DAL,D,38,1,2,3,0,24,1,0,0,0,2,0,0,25,4,496
2006,Yanick Lehoux,24,PHX,C,7,1,2,3,-1,4,0,1,0,0,1,1,0,10,10,88
2006,Mikko Lehtonen,28,NSH,D,15,1,2,3,0,8,1,0,0,0,2,0,0,14,7.1,219
2006,Eric Meloche,30,PHI,RW,13,1,2,3,-6,4,0,1,0,0,2,0,0,12,8.3,109
2006,Branislav Mezei,26,FLA,D,45,0,3,3,0,55,0,0,0,0,3,0,0,24,0,718
2006,Douglas Murray,26,SJS,D,35,0,3,3,0,31,0,0,0,0,2,1,0,18,0,377
2006,Garth Murray,24,MTL,LW,43,2,1,3,-10,32,2,0,0,0,1,0,0,28,7.1,360
2006,Janne Niinimaa,31,MTL,D,41,0,3,3,-13,36,0,0,0,0,3,0,0,29,0,609
2006,Colton Orr,24,NYR,RW,53,2,1,3,-2,126,2,0,0,1,1,0,0,23,8.7,282
2006,Sandis Ozolinsh,34,NYR,D,21,0,3,3,-8,8,0,0,0,0,2,1,0,15,0,396
2006,Joel Perrault,23,TOT,C,26,1,2,3,-7,14,1,0,0,0,2,0,0,31,3.2,264
2006,Luke Richardson,37,TBL,D,27,0,3,3,3,16,0,0,0,0,3,0,0,3,0,192
2006,Andre Roy,31,TOT,RW,56,1,2,3,-4,128,1,0,0,0,2,0,0,15,6.7,250
2006,Jeff Schultz,20,WSH,D,38,0,3,3,5,16,0,0,0,0,3,0,0,22,0,692
2006,Janis Sprukts,25,FLA,C,13,1,2,3,1,2,1,0,0,0,1,1,0,10,10,82
2006,Yannick Tremblay,31,VAN,D,12,1,2,3,-6,12,0,1,0,0,0,2,0,30,3.3,153
2006,Noah Welch,24,TOT,D,24,2,1,3,4,24,2,0,0,0,1,0,0,18,11.1,335
2006,John Zeiler,24,LAK,RW,23,1,2,3,-2,22,1,0,0,0,2,0,0,12,8.3,198
2006,Jaroslav Balastik,27,CBJ,LW,8,1,1,2,-3,4,0,1,0,0,1,0,0,6,16.7,65
2006,Ryan Bayda,26,CAR,LW,9,1,1,2,-1,2,1,0,0,0,1,0,0,10,10,78
2006,Bryan Bickell,20,CHI,LW,3,2,0,2,1,0,2,0,0,0,0,0,0,10,20,35
2006,Noah Clarke,27,LAK,LW,13,2,0,2,-6,4,1,0,1,0,0,0,0,11,18.2,112
2006,Kyle Cumiskey,20,COL,D,9,1,1,2,0,2,1,0,0,0,1,0,0,8,12.5,121
2006,Rob Davison,26,SJS,D,22,0,2,2,-2,27,0,0,0,0,2,0,0,14,0,205
2006,Rico Fata,26,WSH,LW,10,1,1,2,3,2,1,0,0,0,1,0,0,15,6.7,104
2006,Michael Funk,20,BUF,D,5,0,2,2,2,0,0,0,0,0,2,0,0,1,0,17
2006,Josh Gratton,24,PHX,LW,52,1,1,2,-9,188,1,0,0,0,1,0,0,29,3.4,307
2006,Travis Green,36,TOT,C,31,1,1,2,4,27,1,0,0,0,1,0,0,22,4.5,276
2006,Nate Guenin,24,PHI,D,9,0,2,2,0,4,0,0,0,0,2,0,0,0,,78
2006,Peter Harrold,23,LAK,D,12,0,2,2,0,8,0,0,0,0,2,0,0,11,0,182
2006,Jeff Hoggan,28,BOS,RW,46,0,2,2,-8,33,0,0,0,0,2,0,0,53,0,325
2006,Lars Jonsson,25,PHI,D,8,0,2,2,-4,6,0,0,0,0,0,2,0,4,0,99
2006,Patrick Kaleta,20,BUF,RW,7,0,2,2,3,21,0,0,0,0,2,0,0,6,0,48
2006,Boyd Kane,28,PHI,LW,15,0,2,2,-4,28,0,0,0,0,2,0,0,7,0,104
2006,D.J. King,22,STL,LW,27,1,1,2,-3,52,1,0,0,0,1,0,0,12,8.3,149
2006,Kamil Kreps,22,FLA,C,14,1,1,2,-1,6,1,0,0,0,1,0,0,20,5,157
2006,Josh Langfeld,29,DET,RW,33,0,2,2,2,12,0,0,0,0,2,0,0,37,0,183
2006,Drew Larman,21,FLA,C,16,2,0,2,-3,2,2,0,0,0,0,0,0,15,13.3,118
2006,Matt Lashoff,20,BOS,D,12,0,2,2,-6,12,0,0,0,0,2,0,0,8,0,179
2006,Kris Letang,19,PIT,D,7,2,0,2,-3,4,0,2,0,0,0,0,0,8,25,81
2006,Enver Lisin,20,PHX,RW,17,1,1,2,-18,16,0,1,0,0,1,0,0,35,2.9,256
2006,Don MacLean,30,PHX,C,9,1,1,2,-4,0,1,0,0,0,0,1,0,12,8.3,114
2006,Brian McGrattan,25,OTT,RW,45,0,2,2,-1,100,0,0,0,0,2,0,0,22,0,174
2006,Marty Murray,31,LAK,C,19,0,2,2,-5,4,0,0,0,0,2,0,0,4,0,181
2006,Frans Nielsen,22,NYI,C,15,1,1,2,-2,0,1,0,0,1,1,0,0,16,6.3,78
2006,Ville Nieminen,29,TOT,LW,44,1,1,2,-8,43,1,0,0,0,1,0,0,43,2.3,387
2006,Jonas Nordqvist,24,CHI,C,3,0,2,2,1,2,0,0,0,0,2,0,0,2,0,42
2006,Ben Ondrus,24,TOR,RW,16,0,2,2,-5,20,0,0,0,0,2,0,0,7,0,78
2006,Scott Parker,29,TOT,RW,21,1,1,2,0,28,1,0,0,0,1,0,0,5,20,112
2006,Andrew Peters,26,BUF,LW,58,1,1,2,-1,125,1,0,0,0,1,0,0,19,5.3,219
2006,Richie Regehr,24,CGY,D,6,1,1,2,-1,0,0,1,0,0,0,1,0,4,25,52
2006,Danny Richmond,22,CHI,D,22,0,2,2,-1,48,0,0,0,0,2,0,0,13,0,271
2006,Mathieu Roy,23,EDM,D,16,2,0,2,-7,30,2,0,0,0,0,0,0,18,11.1,226
2006,Jody Shelley,30,CBJ,LW,72,1,1,2,-6,125,1,0,0,0,1,0,0,32,3.1,350
2006,Yan Stastny,24,BOS,C,21,0,2,2,-3,19,0,0,0,0,2,0,0,7,0,157
2006,Derrick Walser,28,CBJ,D,9,2,0,2,-1,0,0,2,0,0,0,0,0,10,20,110
2006,Mattias Weinhandl,26,MIN,RW,12,1,1,2,-2,10,1,0,0,0,1,0,0,3,33.3,78
2006,Andy Wozniewski,26,TOR,D,15,0,2,2,-1,14,0,0,0,0,2,0,0,10,0,209
2006,Keith Yandle,20,PHX,D,7,0,2,2,0,8,0,0,0,0,0,2,0,10,0,141
2006,Keith Aucoin,28,CAR,RW,8,0,1,1,1,0,0,0,0,0,0,1,0,6,0,50
2006,Shawn Belle,22,MIN,D,9,0,1,1,4,0,0,0,0,0,1,0,0,3,0,89
2006,Derek Boogaard,24,MIN,LW,48,0,1,1,0,120,0,0,0,0,1,0,0,11,0,222
2006,Tim Brent,22,ANA,C,15,1,0,1,-5,6,1,0,0,0,0,0,0,14,7.1,104
2006,Kyle Brodziak,22,EDM,C,6,1,0,1,0,2,1,0,0,0,0,0,0,11,9.1,103
2006,Sheldon Brookbank,26,NSH,D,3,0,1,1,0,12,0,0,0,0,1,0,0,3,0,25
2006,Wade Brookbank,29,BOS,D,7,1,0,1,-1,15,1,0,0,0,0,0,0,1,100,31
2006,Alex Brooks,30,NJD,D,19,0,1,1,-1,4,0,0,0,0,1,0,0,4,0,164
2006,Tim Connolly,25,BUF,C,2,1,0,1,1,2,1,0,0,0,0,0,0,2,50,26
2006,Carl Corazzini,27,CHI,C,7,0,1,1,0,2,0,0,0,0,1,0,0,5,0,76
2006,Patrick Coulombe,21,VAN,D,7,0,1,1,-6,4,0,0,0,0,1,0,0,11,0,95
2006,Nigel Dawes,21,NYR,LW,8,1,0,1,-4,0,1,0,0,0,0,0,0,7,14.3,54
2006,Nathan Dempsey,32,BOS,D,17,0,1,1,-2,6,0,0,0,0,1,0,0,4,0,169
2006,Aaron Downey,32,MTL,RW,21,1,0,1,-6,48,1,0,0,1,0,0,0,10,10,105
2006,Micki DuPont,26,PIT,D,3,0,1,1,-3,4,0,0,0,0,0,1,0,6,0,41
2006,Jim Fahey,27,NJD,D,13,0,1,1,0,2,0,0,0,0,1,0,0,7,0,140
2006,Drew Fata,23,NYI,D,3,1,0,1,-2,5,1,0,0,0,0,0,0,1,100,31
2006,Curtis Glencross,24,TOT,LW,9,1,0,1,-5,2,1,0,0,0,0,0,0,8,12.5,82
2006,Rob Globke,24,FLA,C,19,0,1,1,-3,0,0,0,0,0,1,0,0,15,0,115
2006,Mike Glumac,26,STL,C,3,0,1,1,1,0,0,0,0,0,1,0,0,4,0,25
2006,Eric Godard,26,CGY,RW,19,0,1,1,0,50,0,0,0,0,1,0,0,3,0,72
2006,Triston Grant,22,PHI,LW,8,0,1,1,-1,10,0,0,0,0,1,0,0,3,0,36
2006,David Hale,25,TOT,D,54,0,1,1,0,36,0,0,0,0,1,0,0,33,0,590
2006,Josh Hennessy,21,OTT,C,10,1,0,1,0,4,1,0,0,0,0,0,0,6,16.7,57
2006,Cam Janssen,22,NJD,RW,48,1,0,1,-2,114,1,0,0,0,0,0,0,9,11.1,197
2006,Alexei Kaigorodov,23,OTT,C,6,0,1,1,1,0,0,0,0,0,1,0,0,3,0,29
2006,Kevin Klein,22,NSH,D,3,1,0,1,3,0,1,0,0,0,0,0,0,2,50,50
2006,Tomas Kopecky,24,DET,RW,26,1,0,1,-2,22,1,0,0,0,0,0,0,27,3.7,189
2006,Junior Lessard,26,DAL,RW,1,1,0,1,1,0,0,1,0,0,0,0,0,3,33.3,12
2006,Joakim Lindstrom,23,CBJ,C,9,1,0,1,-3,4,1,0,0,0,0,0,0,9,11.1,76
2006,Martin Lojek,21,FLA,D,3,0,1,1,2,0,0,0,0,0,1,0,0,0,,25
2006,Mark Mancari,21,BUF,RW,3,0,1,1,-1,2,0,0,0,0,1,0,0,1,0,19
2006,Alyn McCauley,29,LAK,C,10,1,0,1,0,2,1,0,0,0,0,0,0,4,25,97
2006,Cody McCormick,23,COL,C,6,0,1,1,1,6,0,0,0,0,1,0,0,6,0,40
2006,Bjorn Melin,25,ANA,RW,3,1,0,1,-1,0,1,0,0,0,0,0,0,1,100,22
2006,Duncan Milroy,23,MTL,RW,5,0,1,1,-2,0,0,0,0,0,1,0,0,6,0,65
2006,Tomas Mojzis,24,STL,D,6,1,0,1,0,0,1,0,0,0,0,0,0,7,14.3,60
2006,Brad Moran,27,VAN,C,3,0,1,1,0,2,0,0,0,0,0,1,0,3,0,38
2006,Ethan Moreau,31,EDM,LW,7,1,0,1,-4,12,1,0,0,0,0,0,0,18,5.6,106
2006,Joe Motzko,26,CBJ,RW,7,1,0,1,0,0,1,0,0,0,0,0,0,10,10,45
2006,Robert Nilsson,22,EDM,C,4,1,0,1,-1,4,1,0,0,0,0,0,0,8,12.5,69
2006,Brad Norton,31,DET,D,6,0,1,1,2,20,0,0,0,0,1,0,0,2,0,25
2006,P.A. Parenteau,23,CHI,LW,5,0,1,1,-1,2,0,0,0,0,0,1,0,7,0,55
2006,George Parros,27,TOT,RW,34,1,0,1,-3,102,1,0,0,0,0,0,0,19,5.3,172
2006,Rich Peverley,24,NSH,C,13,0,1,1,-1,0,0,0,0,0,1,0,0,9,0,98
2006,Alexandre Picard,21,CBJ,LW,23,0,1,1,-3,6,0,0,0,0,0,1,0,20,0,180
2006,Mark Popovic,24,ATL,D,3,0,1,1,1,0,0,0,0,0,1,0,0,1,0,31
2006,Kyle Quincey,21,DET,D,6,1,0,1,0,0,1,0,0,0,0,0,0,7,14.3,69
2006,Mike Rathje,32,PHI,D,18,0,1,1,-7,6,0,0,0,0,1,0,0,13,0,375
2006,Jeremy Reich,27,BOS,C,32,0,1,1,-10,63,0,0,0,0,1,0,0,27,0,263
2006,Mike Ricci,35,PHX,C,7,0,1,1,-1,4,0,0,0,0,1,0,0,4,0,69
2006,Allan Rourke,26,NYI,D,11,0,1,1,0,4,0,0,0,0,1,0,0,1,0,117
2006,Anthony Stewart,22,FLA,C,10,0,1,1,1,2,0,0,0,0,1,0,0,8,0,69
2006,Zack Stortini,21,EDM,RW,29,1,0,1,-7,105,1,0,0,0,0,0,0,17,5.9,207
2006,Mark Stuart,22,BOS,D,15,0,1,1,7,14,0,0,0,0,1,0,0,4,0,156
2006,Danny Syvret,21,EDM,D,16,0,1,1,-10,6,0,0,0,0,1,0,0,15,0,296
2006,Joel Ward,26,MIN,RW,11,0,1,1,0,0,0,0,0,0,1,0,0,12,0,85
2006,Jeremy Williams,23,TOR,RW,1,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,7
2006,Sebastien Bisaillon,20,EDM,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,28
2006,Mike Blunden,20,CHI,RW,9,0,0,0,-5,10,0,0,0,0,0,0,0,10,0,102
