Season,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,Thaddeus Young,PF,19,PHI,74,22,1554,264,490,6,19,258,471,76,103,120,192,312,58,73,8,64,126,610
2007,Shareef Abdur-Rahim,C,30,SAC,80,45,2015,310,654,3,20,307,634,170,234,122,276,398,109,53,40,116,243,793
2007,Hassan Adams,SG,22,NJN,61,8,495,75,135,0,1,75,134,24,36,35,42,77,13,17,4,22,47,174
2007,Maurice Ager,SG,22,DAL,32,1,214,22,70,5,15,17,55,20,33,1,20,21,7,4,3,15,27,69
2007,LaMarcus Aldridge,C,21,POR,63,22,1392,241,479,0,2,241,477,83,115,144,168,312,24,22,73,43,186,565
2007,Malik Allen,PF,28,CHI,60,1,638,107,258,0,1,107,257,28,34,42,77,119,16,17,16,21,85,242
2007,Ray Allen,SG,31,SEA,55,55,2219,505,1153,165,443,340,710,279,309,57,190,247,228,82,11,154,113,1454
2007,Tony Allen,SG,25,BOS,33,18,805,133,259,8,33,125,226,105,134,35,89,124,56,49,12,75,87,379
2007,Rafer Alston,PG,30,HOU,82,82,3040,383,1020,192,529,191,491,130,177,29,253,282,444,129,10,170,195,1088
2007,Lou Amundson,PF,24,TOT,11,0,89,6,15,0,0,6,15,4,10,13,15,28,1,1,8,5,15,16
2007,Lou Amundson,PF,24,UTA,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Lou Amundson,PF,24,PHI,10,0,87,6,15,0,0,6,15,4,10,13,15,28,1,1,8,5,15,16
2007,Alan Anderson,SG,24,CHA,17,0,256,37,81,5,20,32,61,19,23,11,21,32,21,7,0,22,33,98
2007,Derek Anderson,SF,32,CHA,50,32,1190,126,294,54,152,72,142,93,106,29,84,113,133,52,7,56,115,399
2007,Carmelo Anthony,SF,22,DEN,65,65,2486,691,1453,40,149,651,1304,459,568,143,248,391,249,77,23,234,203,1881
2007,Rafael Araujo,C,26,UTA,28,0,248,27,65,0,0,27,65,18,29,22,44,66,10,6,2,17,39,72
2007,Gilbert Arenas,PG,25,WAS,74,73,2942,647,1548,205,584,442,964,606,718,61,277,338,443,139,13,236,249,2105
2007,Trevor Ariza,SG,21,ORL,57,7,1278,200,371,0,7,200,364,106,171,98,151,249,65,59,19,84,134,506
2007,Darrell Armstrong,PG,38,IND,81,4,1275,156,377,72,214,84,163,73,93,34,101,135,191,70,6,76,102,457
2007,Hilton Armstrong,C,22,NOK,56,5,634,68,125,0,0,68,125,40,67,58,91,149,10,12,26,35,79,176
2007,Carlos Arroyo,PG,27,ORL,72,5,1304,203,478,14,51,189,427,132,166,31,103,134,202,39,2,90,131,552
2007,Chucky Atkins,PG,32,MEM,75,23,2064,310,715,116,306,194,409,252,311,18,121,139,346,50,4,127,136,988
2007,James Augustine,PF,22,ORL,2,0,7,1,3,0,0,1,3,0,0,1,2,3,2,0,0,0,2,2
2007,Kelenna Azubuike,SG,23,GSW,41,9,669,98,220,34,79,64,141,61,78,26,68,94,28,22,10,39,49,291
2007,Renaldo Balkman,SF,22,NYK,68,1,1064,139,275,5,27,134,248,51,90,97,197,294,44,57,44,49,146,334
2007,Marcus Banks,PG,25,PHO,45,1,503,84,196,5,29,79,167,48,60,10,28,38,60,23,3,40,70,221
2007,Leandro Barbosa,SG,24,PHO,80,18,2613,529,1111,190,438,339,673,196,232,22,192,214,317,96,15,146,210,1444
2007,J.J. Barea,PG,22,DAL,33,1,191,28,78,6,21,22,57,16,24,7,18,25,24,1,1,14,19,78
2007,Andrea Bargnani,PF,21,TOR,65,2,1629,267,625,100,268,167,357,117,142,52,203,255,50,32,53,107,180,751
2007,Matt Barnes,PF,26,GSW,76,23,1813,275,628,106,290,169,338,90,123,91,259,350,156,73,41,105,188,746
2007,Andre Barrett,PG,24,CHI,6,0,29,4,8,0,0,4,8,0,0,1,4,5,7,0,0,4,4,8
2007,Earl Barron,C,25,MIA,28,0,203,24,83,0,1,24,82,17,18,19,22,41,5,6,4,11,21,65
2007,Brent Barry,SG,35,SAS,75,28,1631,202,425,128,287,74,138,103,117,17,143,160,138,56,12,61,88,635
2007,Brandon Bass,PF,21,NOK,21,3,162,15,44,0,1,15,43,12,16,13,30,43,3,2,3,10,16,42
2007,Maceo Baston,PF,31,IND,47,2,405,49,76,3,7,46,69,37,47,21,53,74,16,12,18,32,65,138
2007,Esteban Batista,PF,23,ATL,13,0,81,8,16,0,0,8,16,4,7,7,23,30,4,3,0,4,13,20
2007,Tony Battie,PF,30,ORL,66,66,1575,176,360,0,1,176,359,52,77,92,252,344,35,29,30,61,185,404
2007,Shane Battier,SF,28,HOU,82,82,2988,292,654,157,373,135,281,88,113,67,271,338,175,79,60,72,190,829
2007,Charlie Bell,SG,27,MIL,82,64,2848,426,974,127,361,299,613,131,168,57,181,238,247,97,4,104,213,1110
2007,Raja Bell,SG,30,PHO,78,78,2917,410,950,205,496,205,454,118,152,48,203,251,196,50,22,83,233,1143
2007,Mike Bibby,PG,28,SAC,82,82,2784,471,1166,173,481,298,685,288,347,39,224,263,388,88,6,197,139,1403
2007,Andris Biedrins,C,20,GSW,82,63,2382,348,581,0,0,348,581,87,167,251,511,762,88,67,136,119,304,783
2007,Chauncey Billups,PG,30,DET,70,70,2533,348,815,109,316,239,499,386,437,23,214,237,502,84,17,140,161,1191
2007,Steve Blake,PG,26,TOT,82,42,2225,209,509,67,208,142,301,43,64,21,148,169,408,61,8,129,121,528
2007,Steve Blake,PG,26,MIL,33,2,583,45,129,19,68,26,61,11,20,7,38,45,84,10,3,28,49,120
2007,Steve Blake,PG,26,DEN,49,40,1642,164,380,48,140,116,240,32,44,14,110,124,324,51,5,101,72,408
2007,Will Blalock,PG,23,DET,14,0,166,9,30,1,5,8,25,6,6,6,9,15,17,5,0,12,9,25
2007,Andray Blatche,PF,20,WAS,56,13,682,86,197,4,27,82,170,30,49,77,114,191,39,17,32,49,94,206
2007,Mark Blount,C,31,MIN,82,81,2544,427,839,9,31,418,808,147,195,136,369,505,67,43,58,159,239,1010
2007,Keith Bogans,SG,26,ORL,59,18,990,99,245,53,137,46,108,47,63,16,77,93,59,28,2,46,98,298
2007,Andrew Bogut,C,22,MIL,66,66,2258,348,629,1,5,347,624,112,194,168,416,584,198,49,35,150,216,809
2007,Matt Bonner,PF,26,SAS,56,0,653,106,237,36,94,70,143,27,38,64,92,156,22,17,11,25,67,275
2007,Josh Boone,PF,22,NJN,61,0,669,99,171,0,0,99,171,56,103,64,112,176,10,11,21,33,94,254
2007,Calvin Booth,C,30,WAS,44,1,380,31,66,1,2,30,64,6,10,27,54,81,18,4,29,9,71,69
2007,Carlos Boozer,PF,25,UTA,74,74,2557,647,1154,0,0,647,1154,255,372,235,632,867,221,70,21,194,217,1549
2007,Chris Bosh,C,22,TOR,69,69,2658,543,1094,12,35,531,1059,463,590,186,555,741,175,39,90,179,163,1561
2007,Bruce Bowen,SF,35,SAS,82,82,2464,189,467,89,232,100,235,43,73,23,200,223,117,62,25,65,175,510
2007,Earl Boykins,PG,30,TOT,66,23,2031,323,769,95,239,228,530,220,245,49,90,139,291,56,2,120,92,961
2007,Earl Boykins,PG,30,DEN,31,4,877,156,378,41,110,115,268,119,131,23,40,63,132,25,2,52,31,472
2007,Earl Boykins,PG,30,MIL,35,19,1154,167,391,54,129,113,262,101,114,26,50,76,159,31,0,68,61,489
2007,Cedric Bozeman,SG,23,ATL,23,5,199,11,39,2,13,9,26,2,6,3,20,23,9,5,2,9,32,26
2007,Elton Brand,PF,27,LAC,80,80,3077,645,1211,1,1,644,1210,351,461,268,476,744,235,77,179,202,238,1642
2007,Ronnie Brewer,SG,21,UTA,56,14,675,102,193,0,9,102,184,56,83,37,38,75,24,37,6,24,44,260
2007,Primoz Brezec,C,27,CHA,58,40,838,122,274,1,3,121,271,43,68,80,104,184,23,11,23,38,161,288
2007,Andre Brown,PF,25,SEA,38,0,271,42,74,0,1,42,73,9,15,26,48,74,2,6,4,29,26,93
2007,Dee Brown,PG,22,UTA,49,0,450,32,98,6,28,26,70,24,37,8,32,40,83,22,7,31,51,94
2007,Devin Brown,SG,28,NOK,58,49,1662,233,555,81,227,152,328,123,155,55,196,251,149,44,9,91,139,670
2007,Kwame Brown,C,24,LAL,41,28,1132,143,242,0,1,143,241,59,134,81,163,244,75,39,49,76,124,345
2007,P.J. Brown,PF,37,CHI,72,49,1456,170,418,0,2,170,416,96,122,129,218,347,48,24,52,85,187,436
2007,Shannon Brown,SG,21,CLE,23,5,202,28,74,7,25,21,49,10,14,6,15,21,10,7,3,14,24,73
2007,Kobe Bryant,SG,28,LAL,77,77,3140,813,1757,137,398,676,1359,667,768,75,364,439,413,111,36,255,205,2430
2007,Greg Buckner,SG,30,DAL,76,11,1372,123,299,32,103,91,196,27,34,35,123,158,70,47,7,40,152,305
2007,Pat Burke,C,33,PHO,23,0,164,23,65,6,22,17,43,8,13,12,35,47,5,3,2,7,19,60
2007,Caron Butler,SF,26,WAS,63,63,2474,451,975,18,72,433,903,283,328,147,320,467,233,134,17,181,188,1203
2007,Jackie Butler,C,21,SAS,11,2,103,16,35,0,0,16,35,9,10,6,16,22,5,2,0,10,16,41
2007,Rasual Butler,SF,27,NOK,81,38,2223,314,788,134,363,180,425,56,87,42,214,256,63,40,54,67,148,818
2007,Andrew Bynum,C,19,LAL,82,53,1793,247,443,0,3,247,440,143,214,139,345,484,94,12,128,115,249,637
2007,Jose Calderon,PG,25,TOR,77,11,1614,263,505,25,75,238,430,117,143,21,113,134,387,63,5,110,136,668
2007,Marcus Camby,C,32,DEN,70,70,2369,312,659,0,2,312,657,161,221,164,652,816,223,87,231,122,183,785
2007,Brian Cardinal,PF,29,MEM,28,1,313,42,85,18,44,24,41,25,27,13,46,59,31,22,1,23,42,127
2007,Rodney Carney,SF,22,PHI,67,35,1169,182,392,25,72,157,320,53,87,39,89,128,26,38,23,43,118,442
2007,Matt Carroll,SG,26,CHA,72,47,1878,285,658,111,267,174,391,188,208,35,172,207,91,53,9,73,176,869
2007,Anthony Carter,PG,31,DEN,2,0,37,3,8,0,2,3,6,0,0,0,3,3,11,0,1,6,4,6
2007,Vince Carter,SG,30,NJN,82,82,3126,726,1598,156,437,570,1161,462,576,114,378,492,393,82,30,217,266,2070
2007,Sam Cassell,PG,37,LAC,58,30,1407,261,625,32,109,229,516,160,182,27,140,167,270,28,8,101,126,714
2007,Kelvin Cato,C,32,NYK,18,0,95,7,22,0,0,7,22,8,12,12,19,31,0,3,10,6,10,22
2007,Tyson Chandler,C,24,NOK,73,73,2525,292,468,0,1,292,467,106,201,320,584,904,66,37,129,126,244,690
2007,Josh Childress,SG,23,ATL,55,13,2024,261,518,26,77,235,441,167,210,123,217,340,127,58,36,80,118,715
2007,Doug Christie,SG,36,LAC,7,0,82,5,17,1,6,4,11,2,3,3,8,11,8,3,1,5,11,13
2007,Speedy Claxton,PG,28,ATL,42,31,1054,91,278,6,28,85,250,33,60,12,69,81,185,72,4,75,131,221
2007,Jarron Collins,C,28,UTA,82,9,913,75,170,0,0,75,170,54,83,71,100,171,60,13,8,37,147,204
2007,Jason Collins,PF,28,NJN,80,78,1844,55,151,0,2,55,149,59,127,90,226,316,46,40,38,73,273,169
2007,Mardy Collins,SF,22,NYK,52,9,777,87,228,13,47,74,181,48,82,28,76,104,83,32,3,57,75,235
2007,Nick Collison,C,26,SEA,82,56,2378,318,636,0,2,318,634,154,199,229,437,666,82,48,66,123,289,790
2007,Will Conroy,PG-SG,24,TOT,7,0,52,0,3,0,0,0,3,0,4,3,4,7,9,0,0,2,7,0
2007,Will Conroy,SG,24,MEM,3,0,17,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0
2007,Will Conroy,PG,24,LAC,4,0,35,0,3,0,0,0,3,0,4,2,3,5,8,0,0,2,6,0
2007,Brian Cook,PF,26,LAL,65,24,1018,185,408,46,115,139,293,34,47,61,154,215,65,25,27,51,134,450
2007,Jamal Crawford,SG,26,NYK,59,36,2198,354,886,103,322,251,564,228,272,44,145,189,259,57,8,162,114,1039
2007,Austin Croshere,PF,31,DAL,61,2,727,78,222,26,91,52,131,45,52,33,153,186,44,14,6,33,68,227
2007,Eddy Curry,C,24,NYK,81,81,2849,585,1016,1,1,584,1015,405,659,195,376,571,68,34,40,295,265,1576
2007,Samuel Dalembert,C,25,PHI,82,82,2535,356,658,0,2,356,656,167,224,239,494,733,64,47,159,161,287,879
2007,Erick Dampier,C,31,DAL,76,73,1915,209,334,0,0,209,334,119,191,217,349,566,44,24,82,107,239,537
2007,Antonio Daniels,SG,31,WAS,80,8,1761,172,389,19,63,153,326,208,250,18,133,151,290,39,9,69,79,571
2007,Marquis Daniels,SG,26,IND,45,4,800,129,281,6,26,123,255,56,80,26,56,82,57,27,7,55,56,320
2007,Baron Davis,PG,27,GSW,63,62,2221,452,1030,85,280,367,750,275,369,51,225,276,509,135,29,193,181,1264
2007,Dale Davis,C,37,DET,46,6,464,33,74,0,0,33,74,17,26,59,78,137,12,10,34,15,59,83
2007,Paul Davis,C,22,LAC,31,0,180,22,52,0,0,22,52,7,10,21,23,44,7,6,5,8,28,51
2007,Ricky Davis,SF,27,MIN,81,81,3021,506,1089,123,310,383,779,239,285,54,261,315,385,80,23,210,189,1374
2007,Carlos Delfino,SG,24,DET,82,1,1372,156,376,46,138,110,238,70,89,67,199,266,88,46,8,61,97,428
2007,Luol Deng,SF,21,CHI,82,82,3071,630,1218,1,7,629,1211,279,359,148,431,579,204,97,48,153,167,1540
2007,Boris Diaw,PF,24,PHO,73,59,2268,306,569,15,45,291,524,82,120,91,226,317,352,28,38,154,177,709
2007,Yakhouba Diawara,SG,24,DEN,64,19,1177,100,292,49,170,51,122,35,53,27,83,110,55,30,7,37,132,284
2007,Dan Dickau,PG,28,POR,50,3,444,54,151,16,61,38,90,42,53,7,36,43,70,14,1,27,55,166
2007,Travis Diener,PG,24,ORL,26,0,288,34,80,18,50,16,30,12,15,3,15,18,35,4,0,13,27,98
2007,Ike Diogu,PF,23,TOT,59,2,760,127,266,0,0,127,266,112,140,75,128,203,25,8,26,67,122,366
2007,Ike Diogu,PF,23,GSW,17,0,222,44,83,0,0,44,83,35,44,21,42,63,5,3,11,18,35,123
2007,Ike Diogu,PF,23,IND,42,2,538,83,183,0,0,83,183,77,96,54,86,140,20,5,15,49,87,243
2007,DeSagana Diop,C,25,DAL,81,9,1480,71,151,0,1,71,150,48,86,166,272,438,30,40,113,63,244,190
2007,Juan Dixon,SG,28,TOT,81,6,1926,299,703,79,226,220,477,101,116,27,131,158,123,76,9,101,177,778
2007,Juan Dixon,SG,28,POR,55,1,1243,189,444,52,143,137,301,60,72,16,69,85,82,49,7,77,112,490
2007,Juan Dixon,SG,28,TOR,26,5,683,110,259,27,83,83,176,41,44,11,62,73,41,27,2,24,65,288
2007,Michael Doleac,C,29,MIA,56,0,698,82,175,0,1,82,174,36,41,44,111,155,22,18,15,30,96,200
2007,Keyon Dooling,SG,26,ORL,66,2,1435,188,458,31,96,157,362,114,141,22,64,86,112,52,15,72,125,521
2007,Quincy Douby,PG,22,SAC,42,0,359,48,126,12,50,36,76,11,15,11,26,37,15,15,4,15,21,119
2007,Chris Duhon,PG,24,CHI,78,30,1906,197,483,88,245,109,238,76,101,23,146,169,310,69,6,105,150,558
2007,Tim Duncan,C,30,SAS,80,80,2726,618,1131,1,9,617,1122,362,568,213,633,846,273,66,190,224,203,1599
2007,Mike Dunleavy,SG-PF,26,TOT,82,49,2580,384,850,70,224,314,626,211,269,84,347,431,228,84,22,149,203,1049
2007,Mike Dunleavy,PF,26,GSW,39,6,1051,166,370,36,104,130,266,78,101,40,147,187,117,38,12,71,83,446
2007,Mike Dunleavy,SG,26,IND,43,43,1529,218,480,34,120,184,360,133,168,44,200,244,111,46,10,78,120,603
2007,Ronald Dupree,SF,26,DET,19,0,94,11,31,0,0,11,31,3,9,5,12,17,5,5,1,3,12,25
2007,Monta Ellis,SG,21,GSW,77,53,2638,480,1010,39,143,441,867,273,358,62,181,243,319,132,21,221,210,1272
2007,Francisco Elson,C,30,SAS,70,41,1332,144,282,0,2,144,280,62,80,81,255,336,55,31,59,86,184,350
2007,Melvin Ely,PF-C,28,TOT,30,0,309,29,80,0,0,29,80,31,47,15,38,53,18,6,8,28,51,89
2007,Melvin Ely,PF,28,CHA,24,0,244,23,60,0,0,23,60,24,35,12,27,39,14,2,6,23,39,70
2007,Melvin Ely,C,28,SAS,6,0,65,6,20,0,0,6,20,7,12,3,11,14,4,4,2,5,12,19
2007,Maurice Evans,SG,28,LAL,76,10,1732,234,542,48,133,186,409,122,155,93,128,221,74,38,14,57,126,638
2007,Reggie Evans,PF,26,DEN,66,11,1127,117,215,0,0,117,215,91,183,156,304,460,45,42,16,95,144,325
2007,Daniel Ewing,PG,23,LAC,61,3,712,65,161,14,44,51,117,35,45,9,64,73,90,32,4,50,62,179
2007,Jordan Farmar,PG,20,LAL,72,2,1090,124,294,45,137,79,157,27,38,22,97,119,137,44,7,73,77,320
2007,Desmon Farmer,SG,25,SEA,8,0,32,5,15,2,8,3,7,1,1,0,1,1,9,1,0,1,2,13
2007,Raymond Felton,PG,22,CHA,78,75,2832,393,1024,103,312,290,712,204,256,51,216,267,545,118,10,230,180,1093
2007,Michael Finley,SF,33,SAS,82,16,1823,273,663,104,286,169,377,90,98,34,189,223,108,32,16,46,76,740
2007,Derek Fisher,SG,32,UTA,82,61,2287,258,675,48,156,210,519,262,307,30,119,149,274,83,6,120,234,826
2007,T.J. Ford,PG,23,TOR,75,71,2243,393,902,21,69,372,833,240,293,53,183,236,595,101,8,231,186,1047
2007,Danny Fortson,C,30,SEA,14,6,158,15,30,0,1,15,29,10,13,13,30,43,1,1,0,15,38,40
2007,Jeff Foster,C,30,IND,75,43,1740,122,260,0,1,122,259,78,122,253,356,609,57,62,37,70,202,322
2007,Randy Foye,PG,23,MIN,82,12,1879,300,691,68,185,232,506,164,192,49,169,218,232,53,21,152,184,832
2007,Adonal Foyle,C,31,GSW,48,6,475,48,85,0,0,48,85,11,25,51,75,126,19,11,50,23,61,107
2007,Steve Francis,SG,29,NYK,44,30,1237,140,343,42,111,98,232,175,211,33,124,157,170,41,12,100,126,497
2007,Matt Freije,PF,25,ATL,19,0,147,16,54,3,22,13,32,5,6,8,16,24,7,3,1,3,13,40
2007,Channing Frye,PF,23,NYK,72,59,1896,298,689,3,18,295,671,85,108,91,304,395,67,36,42,100,216,684
2007,Dan Gadzuric,C,28,MIL,54,8,840,108,228,0,1,108,227,42,90,94,152,246,29,22,32,49,141,258
2007,Jorge Garbajosa,PF,29,TOR,67,60,1909,222,529,66,193,156,336,57,78,48,282,330,125,78,15,64,90,567
2007,Francisco Garcia,SF,25,SAC,79,5,1410,163,380,53,149,110,231,95,114,53,152,205,87,45,43,70,190,474
2007,Kevin Garnett,PF,30,MIN,76,76,2995,638,1341,12,56,626,1285,416,498,183,792,975,313,89,126,205,184,1704
2007,Pat Garrity,PF,30,ORL,33,0,277,22,70,11,32,11,38,16,18,12,30,42,14,7,0,14,37,71
2007,Pau Gasol,C,26,MEM,59,59,2133,462,858,3,11,459,847,299,400,149,432,581,201,29,126,162,137,1226
2007,Rudy Gay,SF,20,MEM,78,43,2103,321,760,52,143,269,617,152,209,93,255,348,100,71,74,140,192,846
2007,Mickael Gelabale,SF,23,SEA,70,14,1239,122,264,11,47,111,217,66,82,59,114,173,56,24,22,49,108,321
2007,Devean George,SF,29,DAL,60,17,1283,146,370,53,150,93,220,36,48,57,156,213,33,46,23,51,143,381
2007,Daniel Gibson,PG,20,CLE,60,16,988,98,231,52,124,46,107,28,39,28,64,92,69,23,8,44,94,276
2007,Manu Ginobili,SG,29,SAS,75,36,2060,396,854,128,323,268,531,320,372,59,268,327,263,109,27,157,155,1240
2007,Gordan Giricek,SG,29,UTA,61,6,1188,176,381,52,122,124,259,71,87,24,105,129,63,28,5,64,122,475
2007,Andreas Glyniadakis,C,25,SEA,13,4,81,8,17,0,0,8,17,1,2,2,6,8,1,0,0,9,19,17
2007,Ryan Gomes,PF,24,BOS,73,60,2275,338,723,16,42,322,681,189,233,125,282,407,119,48,13,105,169,881
2007,Drew Gooden,PF,25,CLE,80,80,2238,371,784,1,6,370,778,142,199,263,418,681,88,70,28,115,210,885
2007,Ben Gordon,SG,23,CHI,82,51,2704,609,1338,155,375,454,963,380,440,35,223,258,296,64,17,249,252,1753
2007,Joey Graham,SF,24,TOR,79,21,1319,192,388,9,31,183,357,110,131,55,193,248,44,30,4,49,161,503
2007,Stephen Graham,SG,24,POR,14,1,165,17,40,3,11,14,29,8,9,6,15,21,5,4,1,13,25,45
2007,Danny Granger,SF,23,IND,82,57,2785,398,868,110,288,288,580,236,294,114,267,381,114,67,61,135,245,1142
2007,Gerald Green,SF,21,BOS,81,26,1780,310,739,95,258,215,481,128,159,68,140,208,83,41,24,120,198,843
2007,Willie Green,SG,25,PHI,74,36,1842,357,868,51,157,306,711,74,111,42,116,158,112,56,4,106,144,839
2007,Orien Greene,SG,24,IND,41,0,254,23,62,2,11,21,51,15,25,12,32,44,22,17,4,28,38,63
2007,Lynn Greer,SG,27,MIL,41,0,432,61,141,18,52,43,89,27,32,2,25,27,53,17,1,18,32,167
2007,Adrian Griffin,SF,32,CHI,54,1,585,61,129,0,6,61,123,15,19,40,69,109,59,32,4,38,78,137
2007,Eddie Griffin,PF,24,MIN,13,0,92,7,27,0,1,7,26,4,5,7,18,25,4,0,7,6,8,18
2007,Mike Hall,SF,22,WAS,2,0,13,1,4,0,0,1,4,0,0,1,1,2,1,0,0,0,1,2
2007,Richard Hamilton,SG,28,DET,75,75,2763,547,1170,44,129,503,1041,347,403,75,207,282,285,59,15,159,232,1485
2007,Matt Harpring,SF,30,UTA,77,2,1965,322,656,13,39,309,617,237,309,117,236,353,99,52,11,118,232,894
2007,Al Harrington,PF,26,TOT,78,78,2563,495,1083,127,293,368,790,168,242,151,345,496,149,65,24,169,269,1285
2007,Al Harrington,PF,26,IND,36,36,1208,223,487,54,118,169,369,72,101,71,155,226,51,25,10,91,116,572
2007,Al Harrington,PF,26,GSW,42,42,1355,272,596,73,175,199,421,96,141,80,190,270,98,40,14,78,153,713
2007,Junior Harrington,PG,26,MEM,29,8,543,57,137,7,26,50,111,31,46,12,56,68,89,21,5,52,79,152
2007,Othella Harrington,PF,33,CHA,26,0,220,25,56,0,0,25,56,17,22,13,25,38,6,1,1,15,49,67
2007,Devin Harris,PG,23,DAL,80,61,2081,292,593,14,50,278,543,215,261,45,151,196,296,96,21,146,242,813
2007,David Harrison,C,24,IND,24,2,190,30,58,0,0,30,58,11,22,9,33,42,6,5,12,26,47,71
2007,Jason Hart,PG,28,TOT,36,22,846,100,224,7,29,93,195,42,47,14,84,98,103,44,1,38,83,249
2007,Jason Hart,PG,28,SAC,13,0,100,15,30,3,6,12,24,10,11,2,13,15,10,3,0,4,23,43
2007,Jason Hart,PG,28,LAC,23,22,746,85,194,4,23,81,171,32,36,12,71,83,93,41,1,34,60,206
2007,Udonis Haslem,PF,26,MIA,79,79,2483,353,717,0,4,353,713,138,203,188,466,654,97,49,26,110,236,844
2007,Trenton Hassell,SG,27,MIN,76,68,2223,217,443,6,25,211,418,72,92,83,160,243,203,22,26,80,144,512
2007,Chuck Hayes,PF,23,HOU,78,43,1714,192,335,0,0,192,335,55,89,204,317,521,47,70,18,64,281,439
2007,Jarvis Hayes,SF,25,WAS,81,17,1626,224,546,66,183,158,363,71,84,42,168,210,80,48,13,56,160,585
2007,Brendan Haywood,C,27,WAS,77,49,1740,198,355,0,0,198,355,115,210,195,282,477,47,34,88,90,208,511
2007,Luther Head,SG,24,HOU,80,10,2211,306,700,177,401,129,299,83,105,31,221,252,194,76,5,137,133,872
2007,Alan Henderson,PF,34,PHI,38,5,418,43,67,0,0,43,67,33,47,48,59,107,10,9,12,12,62,119
2007,Walter Herrmann,PF,27,CHA,48,12,936,174,330,53,115,121,215,41,53,28,111,139,26,17,7,32,76,442
2007,Nene Hilario,C,24,DEN,64,42,1715,294,516,0,1,294,515,195,283,150,299,449,77,62,59,127,209,783
2007,Grant Hill,SG,34,ORL,65,64,2009,342,660,2,12,340,648,248,324,53,184,237,138,61,25,144,146,934
2007,Kirk Hinrich,PG,26,CHI,80,80,2839,475,1061,140,337,335,724,237,284,32,242,274,500,100,23,191,274,1327
2007,Robert Hite,SG,23,MIA,12,0,136,19,60,5,23,14,37,8,12,4,12,16,8,3,2,6,8,51
2007,Julius Hodge,SG,23,TOT,9,1,65,6,12,0,0,6,12,3,4,2,6,8,12,4,0,3,6,15
2007,Julius Hodge,SG,23,DEN,4,1,37,2,5,0,0,2,5,2,2,1,2,3,10,3,0,1,3,6
2007,Julius Hodge,SG,23,MIL,5,0,28,4,7,0,0,4,7,1,2,1,4,5,2,1,0,2,3,9
2007,Ryan Hollins,C,22,CHA,27,0,185,20,36,0,0,20,36,24,40,11,20,31,1,4,7,16,40,64
2007,Robert Horry,PF,36,SAS,68,8,1124,90,251,50,149,40,102,38,64,73,156,229,77,45,41,44,105,268
2007,Eddie House,SG,28,NJN,56,1,946,180,421,75,175,105,246,33,36,14,78,92,67,27,3,27,69,468
2007,Dwight Howard,C,21,ORL,82,82,3023,526,873,1,2,525,871,390,666,283,725,1008,158,70,156,317,245,1443
2007,Josh Howard,SF,26,DAL,70,69,2455,493,1075,92,239,401,836,243,294,130,345,475,127,82,56,123,180,1321
2007,Juwan Howard,PF,33,HOU,80,38,2123,309,665,0,0,309,665,155,188,138,332,470,131,29,8,112,205,773
2007,Troy Hudson,PG,30,MIN,34,6,554,74,195,28,80,46,115,26,32,8,40,48,73,14,2,40,23,202
2007,Larry Hughes,SG,28,CLE,70,68,2596,381,953,74,222,307,731,209,309,41,226,267,256,89,26,154,164,1045
2007,Kris Humphries,PF,21,TOR,60,2,670,87,185,0,0,87,185,53,79,78,109,187,18,14,21,32,98,227
2007,Lindsey Hunter,PG,36,DET,52,0,745,94,244,38,119,56,125,30,33,9,38,47,93,34,7,35,56,256
2007,Steven Hunter,PF,25,PHI,70,41,1605,188,326,0,0,188,326,74,151,114,221,335,26,13,76,65,137,450
2007,Andre Iguodala,SG,23,PHI,76,76,3062,443,991,48,155,395,836,452,551,77,357,434,432,152,33,261,200,1386
2007,Zydrunas Ilgauskas,C,31,CLE,78,78,2130,385,793,0,1,385,792,155,192,242,357,599,123,48,98,141,257,925
2007,Mile Ilic,C,22,NJN,5,0,6,0,3,0,0,0,3,0,0,0,1,1,0,0,0,3,1,0
2007,Didier Ilunga-Mbenga,C,26,DAL,21,0,79,5,16,0,0,5,16,7,8,3,8,11,6,3,5,5,17,17
2007,Ersan Ilyasova,PF,19,MIL,66,14,973,139,363,54,148,85,215,70,89,58,131,189,49,27,17,51,147,402
2007,Allen Iverson*,SG-PG,31,TOT,65,64,2761,581,1313,62,197,519,1116,485,610,23,170,193,468,123,13,268,95,1709
2007,Allen Iverson*,PG,31,PHI,15,15,640,151,366,12,53,139,313,154,174,7,34,41,109,33,1,66,21,468
2007,Allen Iverson*,SG,31,DEN,50,49,2121,430,947,50,144,380,803,331,436,16,136,152,359,90,12,202,74,1241
2007,Royal Ivey,PG,25,ATL,53,18,539,64,143,5,16,59,127,24,35,15,36,51,45,24,4,31,62,157
2007,Jarrett Jack,PG,23,POR,79,79,2651,320,705,63,180,257,525,243,279,18,190,208,417,86,9,187,202,946
2007,Bobby Jackson,SG,33,NOK,56,2,1330,204,518,54,165,150,353,130,168,42,136,178,141,50,6,78,98,592
2007,Luke Jackson,SF,25,TOT,13,2,138,19,43,5,17,14,26,5,9,2,8,10,13,5,1,7,15,48
